year,areakm,municipality,geocode_ibge,state
2004,3.4798969289635178,Jacaraci,2917409,Bahia
2005,4.246328833650393,Jacaraci,2917409,Bahia
2006,5.012760738337269,Jacaraci,2917409,Bahia
2007,5.143804530650328,Jacaraci,2917409,Bahia
2008,5.274848322963388,Jacaraci,2917409,Bahia
2009,5.3267318843921805,Jacaraci,2917409,Bahia
2010,5.378615445820973,Jacaraci,2917409,Bahia
2011,5.378615445820973,Jacaraci,2917409,Bahia
2012,5.378615445820973,Jacaraci,2917409,Bahia
2013,5.7916479285117735,Jacaraci,2917409,Bahia
2014,5.949533620238012,Jacaraci,2917409,Bahia
2015,5.949533620238012,Jacaraci,2917409,Bahia
2016,5.986320908377338,Jacaraci,2917409,Bahia
2017,5.986320908377338,Jacaraci,2917409,Bahia
2018,5.986320908377338,Jacaraci,2917409,Bahia
2019,5.986320908377338,Jacaraci,2917409,Bahia
2020,5.99952963447122,Jacaraci,2917409,Bahia
2021,5.99952963447122,Jacaraci,2917409,Bahia
2022,5.99952963447122,Jacaraci,2917409,Bahia
2000,14.426014689006236,Lagoa Real,2918753,Bahia
2001,14.702706780180923,Lagoa Real,2918753,Bahia
2002,14.979398871355611,Lagoa Real,2918753,Bahia
2003,15.143288022565587,Lagoa Real,2918753,Bahia
2004,15.307177173775562,Lagoa Real,2918753,Bahia
2005,15.763161744915891,Lagoa Real,2918753,Bahia
2006,16.219146316056218,Lagoa Real,2918753,Bahia
2007,16.393271291297413,Lagoa Real,2918753,Bahia
2008,16.56739626653861,Lagoa Real,2918753,Bahia
2009,16.730804764013975,Lagoa Real,2918753,Bahia
2010,16.89421326148934,Lagoa Real,2918753,Bahia
2011,16.89421326148934,Lagoa Real,2918753,Bahia
2012,16.89421326148934,Lagoa Real,2918753,Bahia
2013,17.60564613798661,Lagoa Real,2918753,Bahia
2014,17.85199731697106,Lagoa Real,2918753,Bahia
2015,17.85199731697106,Lagoa Real,2918753,Bahia
2016,17.998141044862265,Lagoa Real,2918753,Bahia
2017,17.998141044862265,Lagoa Real,2918753,Bahia
2018,18.18434880117974,Lagoa Real,2918753,Bahia
2019,18.18434880117974,Lagoa Real,2918753,Bahia
2020,18.295384513828264,Lagoa Real,2918753,Bahia
2021,18.363686433975513,Lagoa Real,2918753,Bahia
2022,18.40293662146407,Lagoa Real,2918753,Bahia
2000,2.479694841107723,Licínio de Almeida,2919405,Bahia
2001,2.776206040941103,Licínio de Almeida,2919405,Bahia
2002,3.072717240774484,Licínio de Almeida,2919405,Bahia
2003,3.1680798419562084,Licínio de Almeida,2919405,Bahia
2004,3.263442443137933,Licínio de Almeida,2919405,Bahia
2005,3.5078187701281167,Licínio de Almeida,2919405,Bahia
2006,3.7521950971183005,Licínio de Almeida,2919405,Bahia
2007,3.817983188582117,Licínio de Almeida,2919405,Bahia
2008,3.8837712800459334,Licínio de Almeida,2919405,Bahia
2009,4.002564526935207,Licínio de Almeida,2919405,Bahia
2010,4.121357773824481,Licínio de Almeida,2919405,Bahia
2011,4.121357773824481,Licínio de Almeida,2919405,Bahia
2012,4.121357773824481,Licínio de Almeida,2919405,Bahia
2013,4.224350613101299,Licínio de Almeida,2919405,Bahia
2014,4.985928625567158,Licínio de Almeida,2919405,Bahia
2015,4.985928625567158,Licínio de Almeida,2919405,Bahia
2016,5.18504003905769,Licínio de Almeida,2919405,Bahia
2017,5.18504003905769,Licínio de Almeida,2919405,Bahia
2018,5.271401796436163,Licínio de Almeida,2919405,Bahia
2019,5.271401796436163,Licínio de Almeida,2919405,Bahia
2020,5.556278841968956,Licínio de Almeida,2919405,Bahia
2021,5.723881651164498,Licínio de Almeida,2919405,Bahia
2022,5.79871905052877,Licínio de Almeida,2919405,Bahia
2000,1.6537109629959177,Livramento de Nossa Senhora,2919504,Bahia
2001,1.6876494864202236,Livramento de Nossa Senhora,2919504,Bahia
2002,1.7215880098445295,Livramento de Nossa Senhora,2919504,Bahia
2003,1.8102985905664424,Livramento de Nossa Senhora,2919504,Bahia
2004,1.8990091712883552,Livramento de Nossa Senhora,2919504,Bahia
2005,1.8990091712883552,Livramento de Nossa Senhora,2919504,Bahia
2006,1.8990091712883552,Livramento de Nossa Senhora,2919504,Bahia
2007,1.9518973767442613,Livramento de Nossa Senhora,2919504,Bahia
2008,2.0047855822001677,Livramento de Nossa Senhora,2919504,Bahia
2009,2.059073465327746,Livramento de Nossa Senhora,2919504,Bahia
2010,2.113361348455324,Livramento de Nossa Senhora,2919504,Bahia
2011,2.113361348455324,Livramento de Nossa Senhora,2919504,Bahia
2012,2.113361348455324,Livramento de Nossa Senhora,2919504,Bahia
2013,2.3806047894975606,Livramento de Nossa Senhora,2919504,Bahia
2014,2.460412022967581,Livramento de Nossa Senhora,2919504,Bahia
2015,2.460412022967581,Livramento de Nossa Senhora,2919504,Bahia
2016,2.5487712062831607,Livramento de Nossa Senhora,2919504,Bahia
2017,2.5487712062831607,Livramento de Nossa Senhora,2919504,Bahia
2018,2.5727080813561174,Livramento de Nossa Senhora,2919504,Bahia
2019,2.5727080813561174,Livramento de Nossa Senhora,2919504,Bahia
2020,2.595879094709578,Livramento de Nossa Senhora,2919504,Bahia
2021,2.623388939708884,Livramento de Nossa Senhora,2919504,Bahia
2022,2.6270027515998584,Livramento de Nossa Senhora,2919504,Bahia
2000,1886.5611993403515,Luís Eduardo Magalhães,2919553,Bahia
2001,1980.9326960955689,Luís Eduardo Magalhães,2919553,Bahia
2002,2075.3041928507864,Luís Eduardo Magalhães,2919553,Bahia
2003,2116.1445332542316,Luís Eduardo Magalhães,2919553,Bahia
2004,2156.984873657677,Luís Eduardo Magalhães,2919553,Bahia
2005,2196.0379024145545,Luís Eduardo Magalhães,2919553,Bahia
2006,2235.090931171432,Luís Eduardo Magalhães,2919553,Bahia
2007,2289.917554072424,Luís Eduardo Magalhães,2919553,Bahia
2008,2344.744176973416,Luís Eduardo Magalhães,2919553,Bahia
2009,2386.770680350677,Luís Eduardo Magalhães,2919553,Bahia
2010,2428.7971837279383,Luís Eduardo Magalhães,2919553,Bahia
2011,2496.4328535149048,Luís Eduardo Magalhães,2919553,Bahia
2012,2564.068523301871,Luís Eduardo Magalhães,2919553,Bahia
2013,2701.4188541395933,Luís Eduardo Magalhães,2919553,Bahia
2014,2737.787749811924,Luís Eduardo Magalhães,2919553,Bahia
2015,2760.6865102678958,Luís Eduardo Magalhães,2919553,Bahia
2016,2773.686600043426,Luís Eduardo Magalhães,2919553,Bahia
2017,2802.129086277987,Luís Eduardo Magalhães,2919553,Bahia
2018,2812.6739868656664,Luís Eduardo Magalhães,2919553,Bahia
2019,2859.951376762701,Luís Eduardo Magalhães,2919553,Bahia
2020,2951.0623068388654,Luís Eduardo Magalhães,2919553,Bahia
2021,3000.7132130036302,Luís Eduardo Magalhães,2919553,Bahia
2022,3035.834717735462,Luís Eduardo Magalhães,2919553,Bahia
2000,92.43868694512474,Macaúbas,2919801,Bahia
2001,96.2358690337013,Macaúbas,2919801,Bahia
2002,100.03305112227787,Macaúbas,2919801,Bahia
2003,101.92924639334913,Macaúbas,2919801,Bahia
2004,103.8254416644204,Macaúbas,2919801,Bahia
2005,106.25183414682688,Macaúbas,2919801,Bahia
2006,108.67822662923336,Macaúbas,2919801,Bahia
2007,111.06571457184121,Macaúbas,2919801,Bahia
2008,113.45320251444906,Macaúbas,2919801,Bahia
2009,115.40714093751029,Macaúbas,2919801,Bahia
2010,117.36107936057152,Macaúbas,2919801,Bahia
2011,117.36107936057152,Macaúbas,2919801,Bahia
2012,117.36107936057152,Macaúbas,2919801,Bahia
2013,125.43271880275564,Macaúbas,2919801,Bahia
2014,126.55509764330772,Macaúbas,2919801,Bahia
2015,126.55509764330772,Macaúbas,2919801,Bahia
2016,128.6961716035435,Macaúbas,2919801,Bahia
2017,128.6961716035435,Macaúbas,2919801,Bahia
2018,130.0647979563562,Macaúbas,2919801,Bahia
2019,130.0647979563562,Macaúbas,2919801,Bahia
2020,132.28883697019947,Macaúbas,2919801,Bahia
2021,132.42197098240834,Macaúbas,2919801,Bahia
2022,133.30942170262068,Macaúbas,2919801,Bahia
2000,15.024614712528546,Mansidão,2920452,Bahia
2001,20.334870873291106,Mansidão,2920452,Bahia
2002,25.645127034053665,Mansidão,2920452,Bahia
2003,27.45240838720592,Mansidão,2920452,Bahia
2004,29.259689740358176,Mansidão,2920452,Bahia
2005,33.504617401389694,Mansidão,2920452,Bahia
2006,37.74954506242121,Mansidão,2920452,Bahia
2007,43.287908135368795,Mansidão,2920452,Bahia
2008,48.82627120831637,Mansidão,2920452,Bahia
2009,62.08209677148272,Mansidão,2920452,Bahia
2010,75.33792233464906,Mansidão,2920452,Bahia
2011,77.12763668887699,Mansidão,2920452,Bahia
2012,78.91735104310492,Mansidão,2920452,Bahia
2013,79.45957292874301,Mansidão,2920452,Bahia
2014,80.04483025538119,Mansidão,2920452,Bahia
2015,81.21031187627466,Mansidão,2920452,Bahia
2016,82.46988491307302,Mansidão,2920452,Bahia
2017,82.75709701518043,Mansidão,2920452,Bahia
2018,96.65014827607989,Mansidão,2920452,Bahia
2019,98.09554881562985,Mansidão,2920452,Bahia
2020,99.03698124853751,Mansidão,2920452,Bahia
2021,100.36231539505035,Mansidão,2920452,Bahia
2022,102.49429410351061,Mansidão,2920452,Bahia
2000,42.009794980260956,Matina,2921054,Bahia
2001,42.95476799039691,Matina,2921054,Bahia
2002,43.89974100053286,Matina,2921054,Bahia
2003,44.0580468740176,Matina,2921054,Bahia
2004,44.216352747502334,Matina,2921054,Bahia
2005,44.3648568962186,Matina,2921054,Bahia
2006,44.51336104493486,Matina,2921054,Bahia
2007,44.64349947094349,Matina,2921054,Bahia
2008,44.77363789695212,Matina,2921054,Bahia
2009,44.834947455300984,Matina,2921054,Bahia
2010,44.89625701364985,Matina,2921054,Bahia
2011,44.89625701364985,Matina,2921054,Bahia
2012,44.89625701364985,Matina,2921054,Bahia
2013,45.217714123492186,Matina,2921054,Bahia
2014,45.33734657992211,Matina,2921054,Bahia
2015,45.33734657992211,Matina,2921054,Bahia
2016,45.34579359061684,Matina,2921054,Bahia
2017,45.34579359061684,Matina,2921054,Bahia
2018,45.38319792483478,Matina,2921054,Bahia
2019,45.38319792483478,Matina,2921054,Bahia
2020,45.43255660706263,Matina,2921054,Bahia
2021,45.47113705145632,Matina,2921054,Bahia
2022,45.506062288784676,Matina,2921054,Bahia
2000,12.5732640741896,Mortugaba,2921807,Bahia
2001,13.295158162790598,Mortugaba,2921807,Bahia
2002,14.017052251391595,Mortugaba,2921807,Bahia
2003,15.673715583231315,Mortugaba,2921807,Bahia
2004,17.330378915071037,Mortugaba,2921807,Bahia
2005,19.76471404399009,Mortugaba,2921807,Bahia
2006,22.19904917290914,Mortugaba,2921807,Bahia
2007,24.063259247594566,Mortugaba,2921807,Bahia
2008,25.92746932227999,Mortugaba,2921807,Bahia
2009,26.53485925692841,Mortugaba,2921807,Bahia
2010,27.14224919157683,Mortugaba,2921807,Bahia
2011,27.14224919157683,Mortugaba,2921807,Bahia
2012,27.14224919157683,Mortugaba,2921807,Bahia
2013,28.5206774234397,Mortugaba,2921807,Bahia
2014,28.87497637144994,Mortugaba,2921807,Bahia
2015,28.87497637144994,Mortugaba,2921807,Bahia
2016,29.57251280038216,Mortugaba,2921807,Bahia
2017,29.57251280038216,Mortugaba,2921807,Bahia
2018,29.57251280038216,Mortugaba,2921807,Bahia
2019,29.57251280038216,Mortugaba,2921807,Bahia
2020,30.181427781578307,Mortugaba,2921807,Bahia
2021,30.514997166744163,Mortugaba,2921807,Bahia
2022,31.31986004920694,Mortugaba,2921807,Bahia
2000,4.339860047690264,Muquém do São Francisco,2922250,Bahia
2001,4.940496519076039,Muquém do São Francisco,2922250,Bahia
2002,5.541132990461813,Muquém do São Francisco,2922250,Bahia
2003,5.703623711068419,Muquém do São Francisco,2922250,Bahia
2004,5.866114431675024,Muquém do São Francisco,2922250,Bahia
2005,7.192696655508759,Muquém do São Francisco,2922250,Bahia
2006,8.519278879342494,Muquém do São Francisco,2922250,Bahia
2007,9.211985536456838,Muquém do São Francisco,2922250,Bahia
2008,9.904692193571183,Muquém do São Francisco,2922250,Bahia
2009,10.057257968569077,Muquém do São Francisco,2922250,Bahia
2010,10.209823743566972,Muquém do São Francisco,2922250,Bahia
2011,10.294583058420939,Muquém do São Francisco,2922250,Bahia
2012,10.379342373274905,Muquém do São Francisco,2922250,Bahia
2013,11.090322489678982,Muquém do São Francisco,2922250,Bahia
2014,12.23055812393738,Muquém do São Francisco,2922250,Bahia
2015,12.23055812393738,Muquém do São Francisco,2922250,Bahia
2016,12.265800965292675,Muquém do São Francisco,2922250,Bahia
2017,12.297718099014405,Muquém do São Francisco,2922250,Bahia
2018,12.297718099014405,Muquém do São Francisco,2922250,Bahia
2019,12.336630832220074,Muquém do São Francisco,2922250,Bahia
2020,12.433269557124708,Muquém do São Francisco,2922250,Bahia
2021,12.445686315889676,Muquém do São Francisco,2922250,Bahia
2022,12.533663901110707,Muquém do São Francisco,2922250,Bahia
2000,0.254160036873414,Oliveira dos Brejinhos,2923209,Bahia
2001,0.254160036873414,Oliveira dos Brejinhos,2923209,Bahia
2002,0.254160036873414,Oliveira dos Brejinhos,2923209,Bahia
2003,0.2833664999205786,Oliveira dos Brejinhos,2923209,Bahia
2004,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2005,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2006,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2007,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2008,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2009,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2010,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2011,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2012,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2013,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2014,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2015,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2016,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2017,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2018,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2019,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2020,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2021,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2022,0.31257296296774323,Oliveira dos Brejinhos,2923209,Bahia
2000,25.127819763041003,Paramirim,2923605,Bahia
2001,25.31226365908352,Paramirim,2923605,Bahia
2002,25.496707555126036,Paramirim,2923605,Bahia
2003,25.795383985833322,Paramirim,2923605,Bahia
2004,26.094060416540607,Paramirim,2923605,Bahia
2005,26.226552197713737,Paramirim,2923605,Bahia
2006,26.359043978886866,Paramirim,2923605,Bahia
2007,26.594473907154597,Paramirim,2923605,Bahia
2008,26.82990383542233,Paramirim,2923605,Bahia
2009,26.94917908315954,Paramirim,2923605,Bahia
2010,27.06845433089675,Paramirim,2923605,Bahia
2011,27.06845433089675,Paramirim,2923605,Bahia
2012,27.06845433089675,Paramirim,2923605,Bahia
2013,27.904821699378637,Paramirim,2923605,Bahia
2014,27.95442276100716,Paramirim,2923605,Bahia
2015,27.95442276100716,Paramirim,2923605,Bahia
2016,28.099018263831418,Paramirim,2923605,Bahia
2017,28.099018263831418,Paramirim,2923605,Bahia
2018,28.2695878662175,Paramirim,2923605,Bahia
2019,28.2695878662175,Paramirim,2923605,Bahia
2020,28.521008994115743,Paramirim,2923605,Bahia
2021,28.521008994115743,Paramirim,2923605,Bahia
2022,28.56113865757653,Paramirim,2923605,Bahia
2000,6.436297140117702,Paratinga,2923704,Bahia
2001,6.889000278067078,Paratinga,2923704,Bahia
2002,7.341703416016454,Paratinga,2923704,Bahia
2003,7.484546511447683,Paratinga,2923704,Bahia
2004,7.627389606878912,Paratinga,2923704,Bahia
2005,7.774600685334709,Paratinga,2923704,Bahia
2006,7.921811763790506,Paratinga,2923704,Bahia
2007,8.11843323284318,Paratinga,2923704,Bahia
2008,8.315054701895855,Paratinga,2923704,Bahia
2009,8.751398227563866,Paratinga,2923704,Bahia
2010,9.187741753231878,Paratinga,2923704,Bahia
2011,9.187741753231878,Paratinga,2923704,Bahia
2012,9.187741753231878,Paratinga,2923704,Bahia
2013,10.032350002509064,Paratinga,2923704,Bahia
2014,10.110765941330685,Paratinga,2923704,Bahia
2015,10.110765941330685,Paratinga,2923704,Bahia
2016,10.121434666089304,Paratinga,2923704,Bahia
2017,10.121434666089304,Paratinga,2923704,Bahia
2018,10.169582192008171,Paratinga,2923704,Bahia
2019,10.169582192008171,Paratinga,2923704,Bahia
2020,10.349068461369175,Paratinga,2923704,Bahia
2021,10.367357027214469,Paratinga,2923704,Bahia
2022,10.377701878505189,Paratinga,2923704,Bahia
2000,0,Pilão Arcado,2924405,Bahia
2001,0,Pilão Arcado,2924405,Bahia
2002,0,Pilão Arcado,2924405,Bahia
2003,0,Pilão Arcado,2924405,Bahia
2004,0,Pilão Arcado,2924405,Bahia
2005,0,Pilão Arcado,2924405,Bahia
2006,0,Pilão Arcado,2924405,Bahia
2007,0,Pilão Arcado,2924405,Bahia
2008,0,Pilão Arcado,2924405,Bahia
2009,0,Pilão Arcado,2924405,Bahia
2010,0,Pilão Arcado,2924405,Bahia
2011,0,Pilão Arcado,2924405,Bahia
2012,0,Pilão Arcado,2924405,Bahia
2013,0,Pilão Arcado,2924405,Bahia
2014,0,Pilão Arcado,2924405,Bahia
2015,0,Pilão Arcado,2924405,Bahia
2016,0,Pilão Arcado,2924405,Bahia
2017,0,Pilão Arcado,2924405,Bahia
2018,0,Pilão Arcado,2924405,Bahia
2019,0,Pilão Arcado,2924405,Bahia
2020,0,Pilão Arcado,2924405,Bahia
2021,0,Pilão Arcado,2924405,Bahia
2022,0,Pilão Arcado,2924405,Bahia
2000,84.89135659114626,Pindaí,2924504,Bahia
2001,85.53350918370134,Pindaí,2924504,Bahia
2002,86.17566177625642,Pindaí,2924504,Bahia
2003,86.29369924455602,Pindaí,2924504,Bahia
2004,86.41173671285563,Pindaí,2924504,Bahia
2005,86.65115101683244,Pindaí,2924504,Bahia
2006,86.89056532080926,Pindaí,2924504,Bahia
2007,87.06850614260419,Pindaí,2924504,Bahia
2008,87.24644696439913,Pindaí,2924504,Bahia
2009,87.41539950966441,Pindaí,2924504,Bahia
2010,87.5843520549297,Pindaí,2924504,Bahia
2011,87.5843520549297,Pindaí,2924504,Bahia
2012,87.5843520549297,Pindaí,2924504,Bahia
2013,87.9746164876612,Pindaí,2924504,Bahia
2014,88.46522610368888,Pindaí,2924504,Bahia
2015,88.46522610368888,Pindaí,2924504,Bahia
2016,88.49424344856601,Pindaí,2924504,Bahia
2017,88.49424344856601,Pindaí,2924504,Bahia
2018,88.50980183390351,Pindaí,2924504,Bahia
2019,88.50980183390351,Pindaí,2924504,Bahia
2020,89.07474937306444,Pindaí,2924504,Bahia
2021,89.35269862789767,Pindaí,2924504,Bahia
2022,89.42423640140333,Pindaí,2924504,Bahia
2000,0.04974517935334705,Piripá,2924702,Bahia
2001,0.0856259966707253,Piripá,2924702,Bahia
2002,0.12150681398810356,Piripá,2924702,Bahia
2003,0.12150681398810356,Piripá,2924702,Bahia
2004,0.12150681398810356,Piripá,2924702,Bahia
2005,0.12150681398810356,Piripá,2924702,Bahia
2006,0.12150681398810356,Piripá,2924702,Bahia
2007,0.12150681398810356,Piripá,2924702,Bahia
2008,0.12150681398810356,Piripá,2924702,Bahia
2009,0.12150681398810356,Piripá,2924702,Bahia
2010,0.12150681398810356,Piripá,2924702,Bahia
2011,0.12150681398810356,Piripá,2924702,Bahia
2012,0.12150681398810356,Piripá,2924702,Bahia
2013,1.0210852684495355,Piripá,2924702,Bahia
2014,1.0210852684495355,Piripá,2924702,Bahia
2015,1.0210852684495355,Piripá,2924702,Bahia
2016,1.0210852684495355,Piripá,2924702,Bahia
2017,1.0210852684495355,Piripá,2924702,Bahia
2018,1.0210852684495355,Piripá,2924702,Bahia
2019,1.0210852684495355,Piripá,2924702,Bahia
2020,1.0210852684495355,Piripá,2924702,Bahia
2021,1.0210852684495355,Piripá,2924702,Bahia
2022,1.0210852684495355,Piripá,2924702,Bahia
2000,75.26655189635157,Riacho de Santana,2926400,Bahia
2001,76.76469681102766,Riacho de Santana,2926400,Bahia
2002,78.26284172570375,Riacho de Santana,2926400,Bahia
2003,79.38200723437932,Riacho de Santana,2926400,Bahia
2004,80.50117274305488,Riacho de Santana,2926400,Bahia
2005,81.518731955485,Riacho de Santana,2926400,Bahia
2006,82.53629116791511,Riacho de Santana,2926400,Bahia
2007,83.72440800204143,Riacho de Santana,2926400,Bahia
2008,84.91252483616775,Riacho de Santana,2926400,Bahia
2009,85.69183884622866,Riacho de Santana,2926400,Bahia
2010,86.47115285628958,Riacho de Santana,2926400,Bahia
2011,86.47115285628958,Riacho de Santana,2926400,Bahia
2012,86.47115285628958,Riacho de Santana,2926400,Bahia
2013,90.22011512465491,Riacho de Santana,2926400,Bahia
2014,91.05749383492183,Riacho de Santana,2926400,Bahia
2015,91.05749383492183,Riacho de Santana,2926400,Bahia
2016,91.56031222992087,Riacho de Santana,2926400,Bahia
2017,91.56031222992087,Riacho de Santana,2926400,Bahia
2018,92.23608556277672,Riacho de Santana,2926400,Bahia
2019,92.23608556277672,Riacho de Santana,2926400,Bahia
2020,93.0174583548731,Riacho de Santana,2926400,Bahia
2021,93.33592748870939,Riacho de Santana,2926400,Bahia
2022,93.4203193332486,Riacho de Santana,2926400,Bahia
2000,1169.6653219254242,Riachão das Neves,2926202,Bahia
2001,1239.9912043059562,Riachão das Neves,2926202,Bahia
2002,1310.3170866864882,Riachão das Neves,2926202,Bahia
2003,1426.2894939675148,Riachão das Neves,2926202,Bahia
2004,1542.2619012485413,Riachão das Neves,2926202,Bahia
